fiscal_year,store_id,store_name,region,store_format,category,net_sales_revenue,gross_margin,gross_margin_rate,margin_at_risk,markdown_loss,refund_amount,shrink_value,transactions,units_sold,inventory_stockout_rate,inventory_overstock_rate,inventory_sell_through_rate,avg_weeks_of_supply,avg_inventory_value,fulfillment_shipment_count,fulfillment_delay_rate,fulfillment_short_shipment_rate,fulfillment_avg_delay_days,fulfillment_avg_lead_time_days,supplier_count,supplier_shipment_count,supplier_delay_rate,supplier_short_shipment_rate,supplier_avg_delay_days,supplier_avg_lead_time_days,supplier_reliability_score,margin_risk_rate,markdown_loss_rate,refund_rate_value,shrink_rate_value,gross_margin_dollars_per_unit,revenue_per_transaction,units_per_transaction,next_year_margin_risk_rate,target_threshold_p75_margin_risk_rate,high_margin_risk_next_year
2024,ST0017,Target Store 0017,West,Standard,Beauty,15095.74,6018.84,0.3987111595721707,1683.63,331.83,674.5,677.3,355,488,0.18084935897435897,0.14294871794871794,0.017885777742201153,10.121228465359046,234.89126923076924,3404.0,0.21063454759106934,0.08196239717978848,1.8849669546108816,22.493975490318153,26,3404.0,0.21063454759106934,0.08196239717978848,1.2942079985618689,22.25574646010033,84.75576923076923,0.1115301402912345,0.021981698147954323,0.044681479675723085,0.04486696246755707,12.333688524590164,42.52321126760563,1.3746478873239436,0.07626564072351134,0.10369502913475305,0
2024,ST0017,Target Store 0017,West,Standard,Food & Beverage,20970.51,4153.1,0.19804477811936858,400.41,217.92,31.81,150.68,590,1039,5.087505087505087e-05,0.9957773707773708,0.003671927531620852,62.354613226012475,1439.27746998372,21477.0,0.1596126088373609,0.07938725147832565,1.217685790102353,20.720477105693373,38,21477.0,0.1596126088373609,0.07938725147832565,0.79659986517151,13.375547233592563,86.99657894736842,0.019093956227101777,0.010391735823306157,0.001516892054604299,0.007185328349191318,3.9972088546679503,35.54323728813559,1.7610169491525425,0.03534051194637881,0.10369502913475305,0
2024,ST0017,Target Store 0017,West,Standard,Hardlines,133230.87,35063.6,0.26317924667158593,10890.32,504.29,5834.88,4551.15,607,802,0.24750986193293886,0.06331360946745562,0.02213839416988002,8.473849845691293,1370.8470927021697,4567.0,0.23779286183490256,0.07904532515874754,2.337354998973215,22.891506351939405,44,4567.0,0.23779286183490256,0.07904532515874754,1.2689098833732348,19.518909883373233,85.42977272727273,0.08174021531196186,0.0037850837422288095,0.043795255559015714,0.034159876010717335,43.72019950124688,219.4907248764415,1.3212520593080725,0.10002788657543041,0.10369502913475305,0
2024,ST0017,Target Store 0017,West,Standard,Home Furnishings & Decor,64512.25,23559.85,0.3651996326279118,3653.68,92.58,3487.16,73.94,515,686,0.22465332286760858,0.04601648351648352,0.020777511600804866,8.944483372528465,700.4483650575614,2642.0,0.23126419379258137,0.08591975775927328,2.1450944459154515,24.843780150083504,33,2642.0,0.23126419379258137,0.08591975775927328,1.1917465169619958,18.46447378968927,85.41393939393939,0.05663544520614302,0.0014350762839615732,0.054054230010579386,0.00114613891160206,34.34380466472303,125.26650485436893,1.3320388349514563,0.06649238274599782,0.10369502913475305,0
2024,ST0017,Target Store 0017,West,Standard,Household Essentials,39924.42,10399.23,0.26047291357019087,792.78,154.85,265.84,372.09,864,1635,0.0159567135373587,0.8050213675213675,0.008095620851289266,28.284825484492885,723.1922995933278,16077.0,0.14250171051813149,0.07967904459787274,1.5712858633180926,20.202222625357923,36,16077.0,0.14250171051813149,0.07967904459787274,0.8261041195403255,11.492770786206991,87.16555555555556,0.019857019838985763,0.0038785785742159813,0.006658581389535527,0.009319859875234255,6.360385321100917,46.208819444444444,1.8923611111111112,0.06778910337766468,0.10369502913475305,0
2024,ST0020,Target Store 0020,West,Standard,Apparel & Accessories,26724.57,10888.96,0.40745127049752344,3545.78,202.75,2861.83,481.2,412,523,0.18878205128205128,0.08576923076923076,0.019394243477227464,9.522551429550617,371.930121474359,3500.0,0.23685714285714285,0.09142857142857143,2.2354904461943597,24.275098773025178,35,3500.0,0.23685714285714285,0.09142857142857143,1.2941254513944271,21.351268308537286,85.54914285714285,0.13267865488574748,0.0075866515345242224,0.10708610091762,0.018005902433603234,20.82019120458891,64.86546116504854,1.2694174757281553,0.16955859908183446,0.10369502913475305,1
2024,ST0020,Target Store 0020,West,Standard,Beauty,11415.68,4400.87,0.3855109813870045,1625.61,361.51,596.25,667.85,307,391,0.18084935897435897,0.14294871794871794,0.017885777742201153,10.121228465359046,234.89126923076924,3404.0,0.21063454759106934,0.08196239717978848,1.8849669546108816,22.493975490318153,26,3404.0,0.21063454759106934,0.08196239717978848,1.2942079985618689,22.25574646010033,84.75576923076923,0.1424015038963951,0.031667846330660984,0.0522307913326232,0.05850286623311095,11.25542199488491,37.18462540716612,1.273615635179153,0.06794090021320055,0.10369502913475305,0
2024,ST0020,Target Store 0020,West,Standard,Food & Beverage,19080.73,3912.73,0.205061860840754,206.92,48.5,79.7,78.72,516,936,5.087505087505087e-05,0.9957773707773708,0.003671927531620852,62.354613226012475,1439.27746998372,21477.0,0.1596126088373609,0.07938725147832565,1.217685790102353,20.720477105693373,38,21477.0,0.1596126088373609,0.07938725147832565,0.79659986517151,13.375547233592563,86.99657894736842,0.01084444882349889,0.002541831470808507,0.004176989035534804,0.0041256283171555806,4.180267094017094,36.97815891472868,1.813953488372093,0.02149703248804205,0.10369502913475305,0
2024,ST0020,Target Store 0020,West,Standard,Hardlines,131365.91,34662.97,0.26386579288340484,11641.18,695.05,5024.03,5922.1,558,755,0.24750986193293886,0.06331360946745562,0.02213839416988002,8.473849845691293,1370.8470927021697,4567.0,0.23779286183490256,0.07904532515874754,2.337354998973215,22.891506351939405,44,4567.0,0.23779286183490256,0.07904532515874754,1.2689098833732348,19.518909883373233,85.42977272727273,0.08861644546899572,0.005290946486801636,0.038244549137595896,0.04508094984459819,45.91121854304636,235.42277777777778,1.353046594982079,0.1436631750158333,0.10369502913475305,1
2024,ST0020,Target Store 0020,West,Standard,Home Furnishings & Decor,54708.26,19867.02,0.36314479751320916,3599.76,159.39,2869.55,570.82,429,557,0.22465332286760858,0.04601648351648352,0.020777511600804866,8.944483372528465,700.4483650575614,2642.0,0.23126419379258137,0.08591975775927328,2.1450944459154515,24.843780150083504,33,2642.0,0.23126419379258137,0.08591975775927328,1.1917465169619958,18.46447378968927,85.41393939393939,0.06579920472703757,0.002913454019557558,0.05245186010302649,0.010433890604453515,35.66789946140036,127.5250815850816,1.2983682983682985,0.08179452351031022,0.10369502913475305,0
2024,ST0020,Target Store 0020,West,Standard,Household Essentials,32874.56,8493.88,0.2583724314485122,955.99,122.38,214.44,619.17,764,1381,0.0159567135373587,0.8050213675213675,0.008095620851289266,28.284825484492885,723.1922995933278,16077.0,0.14250171051813149,0.07967904459787274,1.5712858633180926,20.202222625357923,36,16077.0,0.14250171051813149,0.07967904459787274,0.8261041195403255,11.492770786206991,87.16555555555556,0.029079932932942677,0.0037226353751958962,0.006522977037563393,0.018834320520183388,6.150528602461984,43.029528795811515,1.807591623036649,0.061215939591752894,0.10369502913475305,0
2024,ST0021,Target Store 0021,West,Standard,Apparel & Accessories,28544.02,11742.95,0.41139790400931614,3348.61,131.3,2795.68,421.63,424,567,0.18878205128205128,0.08576923076923076,0.019394243477227464,9.522551429550617,371.930121474359,3500.0,0.23685714285714285,0.09142857142857143,2.2354904461943597,24.275098773025178,35,3500.0,0.23685714285714285,0.09142857142857143,1.2941254513944271,21.351268308537286,85.54914285714285,0.11731388921392293,0.004599912696249512,0.0979427564862973,0.0147712200313761,20.71067019400353,67.32080188679245,1.3372641509433962,0.16673042280224218,0.10369502913475305,1
2024,ST0021,Target Store 0021,West,Standard,Beauty,12284.38,4822.22,0.39254891170738776,713.07,296.34,235.62,181.11,314,395,0.18084935897435897,0.14294871794871794,0.017885777742201153,10.121228465359046,234.89126923076924,3404.0,0.21063454759106934,0.08196239717978848,1.8849669546108816,22.493975490318153,26,3404.0,0.21063454759106934,0.08196239717978848,1.2942079985618689,22.25574646010033,84.75576923076923,0.05804688555710586,0.02412331757890915,0.01918045517966719,0.014743112798529516,12.208151898734178,39.122229299363056,1.2579617834394905,0.09158233864510118,0.10369502913475305,0
2024,ST0021,Target Store 0021,West,Standard,Food & Beverage,18694.58,3784.57,0.2024420981910265,334.04,65.27,118.0,150.77,494,923,5.087505087505087e-05,0.9957773707773708,0.003671927531620852,62.354613226012475,1439.27746998372,21477.0,0.1596126088373609,0.07938725147832565,1.217685790102353,20.720477105693373,38,21477.0,0.1596126088373609,0.07938725147832565,0.79659986517151,13.375547233592563,86.99657894736842,0.017868280539065334,0.0034913862734546586,0.006311989892257542,0.008064904373353133,4.100292524377031,37.84327935222672,1.868421052631579,0.020779383769987822,0.10369502913475305,0
2024,ST0021,Target Store 0021,West,Standard,Hardlines,134169.91,36101.14,0.2690703153933695,8453.81,470.39,5165.35,2818.07,560,790,0.24750986193293886,0.06331360946745562,0.02213839416988002,8.473849845691293,1370.8470927021697,4567.0,0.23779286183490256,0.07904532515874754,2.337354998973215,22.891506351939405,44,4567.0,0.23779286183490256,0.07904532515874754,1.2689098833732348,19.518909883373233,85.42977272727273,0.06300824081942068,0.003505927670369608,0.038498572444447494,0.021003740704603587,45.69764556962025,239.589125,1.4107142857142858,0.12046143187241846,0.10369502913475305,1
2024,ST0021,Target Store 0021,West,Standard,Home Furnishings & Decor,53426.06,19528.02,0.3655148816888238,2951.54,63.1,2888.44,0.0,394,533,0.22465332286760858,0.04601648351648352,0.020777511600804866,8.944483372528465,700.4483650575614,2642.0,0.23126419379258137,0.08591975775927328,2.1450944459154515,24.843780150083504,33,2642.0,0.23126419379258137,0.08591975775927328,1.1917465169619958,18.46447378968927,85.41393939393939,0.05524532409838944,0.001181071559459934,0.054064252538929505,0.0,36.637936210131336,135.59913705583756,1.3527918781725887,0.05891250809249746,0.10369502913475305,0
2024,ST0021,Target Store 0021,West,Standard,Household Essentials,32413.15,8394.22,0.2589757552104624,878.26,61.77,629.6,186.89,710,1346,0.0159567135373587,0.8050213675213675,0.008095620851289266,28.284825484492885,723.1922995933278,16077.0,0.14250171051813149,0.07967904459787274,1.5712858633180926,20.202222625357923,36,16077.0,0.14250171051813149,0.07967904459787274,0.8261041195403255,11.492770786206991,87.16555555555556,0.027095792911210417,0.0019057080228240698,0.019424215171928678,0.005765869716457672,6.236419019316493,45.652323943661976,1.8957746478873239,0.05431528621716889,0.10369502913475305,0
2024,ST0022,Target Store 0022,West,Standard,Apparel & Accessories,31130.91,12697.87,0.4078862455353859,4639.84,230.33,3997.37,412.14,481,613,0.18878205128205128,0.08576923076923076,0.019394243477227464,9.522551429550617,371.930121474359,3500.0,0.23685714285714285,0.09142857142857143,2.2354904461943597,24.275098773025178,35,3500.0,0.23685714285714285,0.09142857142857143,1.2941254513944271,21.351268308537286,85.54914285714285,0.14904286447135662,0.007398755770390265,0.12840517671985818,0.013238931981108166,20.71430668841762,64.72122661122661,1.2744282744282744,0.15533317508778535,0.10369502913475305,1
2024,ST0022,Target Store 0022,West,Standard,Beauty,13421.88,5264.34,0.3922207619200887,1024.17,372.74,159.13,492.3,340,451,0.18084935897435897,0.14294871794871794,0.017885777742201153,10.121228465359046,234.89126923076924,3404.0,0.21063454759106934,0.08196239717978848,1.8849669546108816,22.493975490318153,26,3404.0,0.21063454759106934,0.08196239717978848,1.2942079985618689,22.25574646010033,84.75576923076923,0.07630600184176882,0.02777107230879728,0.011856014209633822,0.03667891532333772,11.67259423503326,39.47611764705882,1.326470588235294,0.0748244192328471,0.10369502913475305,0
2024,ST0022,Target Store 0022,West,Standard,Food & Beverage,21474.67,4413.6,0.20552585907024415,389.72,62.6,34.41,292.71,589,1067,5.087505087505087e-05,0.9957773707773708,0.003671927531620852,62.354613226012475,1439.27746998372,21477.0,0.1596126088373609,0.07938725147832565,1.217685790102353,20.720477105693373,38,21477.0,0.1596126088373609,0.07938725147832565,0.79659986517151,13.375547233592563,86.99657894736842,0.0181478923773916,0.002915062257068444,0.0016023529115930535,0.0136304772087301,4.136457357075914,36.459541595925295,1.8115449915110358,0.02764938395069126,0.10369502913475305,0
2024,ST0022,Target Store 0022,West,Standard,Hardlines,136739.01,36408.45,0.2662623489814648,12410.93,553.23,5866.38,5991.32,601,807,0.24750986193293886,0.06331360946745562,0.02213839416988002,8.473849845691293,1370.8470927021697,4567.0,0.23779286183490256,0.07904532515874754,2.337354998973215,22.891506351939405,44,4567.0,0.23779286183490256,0.07904532515874754,1.2689098833732348,19.518909883373233,85.42977272727273,0.09076363796988145,0.004045882736755224,0.04290202188826729,0.043815733344858936,45.115799256505575,227.5191514143095,1.3427620632279533,0.12577960121858459,0.10369502913475305,1
2024,ST0022,Target Store 0022,West,Standard,Home Furnishings & Decor,58359.93,21349.91,0.3658316588111055,3459.66,117.47,3180.77,161.42,446,601,0.22465332286760858,0.04601648351648352,0.020777511600804866,8.944483372528465,700.4483650575614,2642.0,0.23126419379258137,0.08591975775927328,2.1450944459154515,24.843780150083504,33,2642.0,0.23126419379258137,0.08591975775927328,1.1917465169619958,18.46447378968927,85.41393939393939,0.05928142819910853,0.0020128536823125045,0.05450263562687618,0.0027659388899198474,35.523976705490846,130.85186098654708,1.3475336322869955,0.06738956033909692,0.10369502913475305,0
2024,ST0022,Target Store 0022,West,Standard,Household Essentials,36500.45,9299.91,0.25478891356133965,1135.91,93.99,366.77,675.15,816,1556,0.0159567135373587,0.8050213675213675,0.008095620851289266,28.284825484492885,723.1922995933278,16077.0,0.14250171051813149,0.07967904459787274,1.5712858633180926,20.202222625357923,36,16077.0,0.14250171051813149,0.07967904459787274,0.8261041195403255,11.492770786206991,87.16555555555556,0.031120438241172374,0.002575036746122308,0.010048369266680275,0.01849703222836979,5.976805912596401,44.730943627450976,1.9068627450980393,0.05253462567379057,0.10369502913475305,0
2024,ST0024,Target Store 0024,West,Standard,Apparel & Accessories,33787.75,13729.63,0.40634934258718025,4250.74,242.09,3683.82,324.83,479,632,0.18878205128205128,0.08576923076923076,0.019394243477227464,9.522551429550617,371.930121474359,3500.0,0.23685714285714285,0.09142857142857143,2.2354904461943597,24.275098773025178,35,3500.0,0.23685714285714285,0.09142857142857143,1.2941254513944271,21.351268308537286,85.54914285714285,0.12580713424243994,0.00716502282632019,0.10902827208085772,0.00961383933526204,21.72409810126582,70.53810020876827,1.3194154488517744,0.179842090573957,0.10369502913475305,1
2024,ST0024,Target Store 0024,West,Standard,Beauty,15158.78,5952.09,0.3926496723351088,1508.44,443.34,721.98,343.12,362,473,0.18084935897435897,0.14294871794871794,0.017885777742201153,10.121228465359046,234.89126923076924,3404.0,0.21063454759106934,0.08196239717978848,1.8849669546108816,22.493975490318153,26,3404.0,0.21063454759106934,0.08196239717978848,1.2942079985618689,22.25574646010033,84.75576923076923,0.09950932726776165,0.029246416928011353,0.047627843401645775,0.022635066938104517,12.58369978858351,41.87508287292818,1.3066298342541436,0.08365780249021858,0.10369502913475305,0
2024,ST0024,Target Store 0024,West,Standard,Food & Beverage,19741.54,4095.18,0.2074397438092469,273.93,106.0,87.78,80.15,555,1019,5.087505087505087e-05,0.9957773707773708,0.003671927531620852,62.354613226012475,1439.27746998372,21477.0,0.1596126088373609,0.07938725147832565,1.217685790102353,20.720477105693373,38,21477.0,0.1596126088373609,0.07938725147832565,0.79659986517151,13.375547233592563,86.99657894736842,0.013875817185488063,0.00536938860899403,0.004446461623561282,0.00405996695293275,4.01882237487733,35.57034234234234,1.836036036036036,0.03634019324130985,0.10369502913475305,0
2024,ST0024,Target Store 0024,West,Standard,Hardlines,139230.52,36454.14,0.26182578359974523,11287.63,325.98,8658.93,2302.72,602,800,0.24750986193293886,0.06331360946745562,0.02213839416988002,8.473849845691293,1370.8470927021697,4567.0,0.23779286183490256,0.07904532515874754,2.337354998973215,22.891506351939405,44,4567.0,0.23779286183490256,0.07904532515874754,1.2689098833732348,19.518909883373233,85.42977272727273,0.08107152081310907,0.0023412970087305575,0.062191321270652446,0.016538902533726082,45.567675,231.27993355481726,1.3289036544850499,0.09289021911955794,0.10369502913475305,0
2024,ST0024,Target Store 0024,West,Standard,Home Furnishings & Decor,57628.53,21038.98,0.36507924113282086,5045.75,152.15,4655.46,238.14,451,614,0.22465332286760858,0.04601648351648352,0.020777511600804866,8.944483372528465,700.4483650575614,2642.0,0.23126419379258137,0.08591975775927328,2.1450944459154515,24.843780150083504,33,2642.0,0.23126419379258137,0.08591975775927328,1.1917465169619958,18.46447378968927,85.41393939393939,0.08755645858049824,0.0026401853387549535,0.08078394503555791,0.004132328206185374,34.26543973941368,127.77944567627495,1.3614190687361418,0.06449535858964996,0.10369502913475305,0
2024,ST0024,Target Store 0024,West,Standard,Household Essentials,35025.23,9066.54,0.25885740079365643,879.27,109.6,280.0,489.67,788,1454,0.0159567135373587,0.8050213675213675,0.008095620851289266,28.284825484492885,723.1922995933278,16077.0,0.14250171051813149,0.07967904459787274,1.5712858633180926,20.202222625357923,36,16077.0,0.14250171051813149,0.07967904459787274,0.8261041195403255,11.492770786206991,87.16555555555556,0.025103903671724638,0.0031291728848033256,0.007994237296942803,0.01398049348997851,6.235584594222834,44.4482614213198,1.8451776649746192,0.04696950161116613,0.10369502913475305,0
2024,ST0031,Target Store 0031,West,Large Format,Apparel & Accessories,45335.38,18474.92,0.4075166018240059,5704.76,262.53,5122.79,319.44,668,908,0.16282051282051282,0.1208974358974359,0.025302741517689863,10.679709414223733,412.068808974359,3500.0,0.23685714285714285,0.09142857142857143,2.2354904461943597,24.275098773025178,35,3500.0,0.23685714285714285,0.09142857142857143,1.2941254513944271,21.351268308537286,85.54914285714285,0.12583461305496943,0.005790841501714555,0.11299761907807987,0.007046152475175018,20.346828193832597,67.86733532934132,1.3592814371257484,0.15624904789268093,0.10369502913475305,1
2024,ST0031,Target Store 0031,West,Large Format,Beauty,20336.32,7889.97,0.38797432377145913,1530.58,597.46,549.66,383.46,526,681,0.13846153846153847,0.22387820512820514,0.021759337118249837,11.837142289558114,274.709578525641,3404.0,0.21063454759106934,0.08196239717978848,1.8849669546108816,22.493975490318153,26,3404.0,0.21063454759106934,0.08196239717978848,1.2942079985618689,22.25574646010033,84.75576923076923,0.07526337115072933,0.02937896335226826,0.027028488930150585,0.01885591886831049,11.585859030837005,38.662205323193916,1.2946768060836502,0.08619259287643936,0.10369502913475305,0
2024,ST0031,Target Store 0031,West,Large Format,Food & Beverage,32261.58,6566.35,0.20353466879179508,512.28,74.36,113.87,324.05,870,1575,0.0,0.9976597476597476,0.0038967153339064626,82.91569130341824,1941.3640750915752,21477.0,0.1596126088373609,0.07938725147832565,1.217685790102353,20.720477105693373,38,21477.0,0.1596126088373609,0.07938725147832565,0.79659986517151,13.375547233592563,86.99657894736842,0.01587894951208217,0.002304908811037773,0.003529585345789016,0.010044455355255385,4.169111111111111,37.08227586206897,1.8103448275862069,0.030671557705504112,0.10369502913475305,0
2024,ST0031,Target Store 0031,West,Large Format,Hardlines,207516.83,55009.97,0.265086788382417,13490.0,729.28,8438.37,4322.35,868,1202,0.2462524654832347,0.10009861932938856,0.02915778946382767,9.62341059316332,1557.563942800789,4567.0,0.23779286183490256,0.07904532515874754,2.337354998973215,22.891506351939405,44,4567.0,0.23779286183490256,0.07904532515874754,1.2689098833732348,19.518909883373233,85.42977272727273,0.06500677559502041,0.0035143173688611186,0.04066354521703132,0.020828913009127984,45.76536605657238,239.07468894009216,1.3847926267281105,0.09875366203603016,0.10369502913475305,0
2024,ST0031,Target Store 0031,West,Large Format,Home Furnishings & Decor,89481.39,32852.57,0.36714416260185495,6019.97,310.03,5351.87,358.07,656,881,0.23861852433281006,0.06109366823652538,0.029632308856413204,9.256624940562725,760.278669544741,2642.0,0.23126419379258137,0.08591975775927328,2.1450944459154515,24.843780150083504,33,2642.0,0.23126419379258137,0.08591975775927328,1.1917465169619958,18.46447378968927,85.41393939393939,0.06727622358123851,0.0034647427805938194,0.0598098666102527,0.004001614190391991,37.29009080590238,136.40455792682926,1.3429878048780488,0.09056768027398727,0.10369502913475305,0
2024,ST0031,Target Store 0031,West,Large Format,Household Essentials,57150.57,14799.38,0.2589541976571712,1349.98,95.15,710.9,543.93,1219,2351,0.007306313757926662,0.8985387372484147,0.00946077816052658,35.392430042897686,925.0118031430935,16077.0,0.14250171051813149,0.07967904459787274,1.5712858633180926,20.202222625357923,36,16077.0,0.14250171051813149,0.07967904459787274,0.8261041195403255,11.492770786206991,87.16555555555556,0.02362146169320796,0.0016649002800846956,0.012439071036386863,0.009517490376736399,6.294929817099106,46.88315832649713,1.9286300246103363,0.051743886503060936,0.10369502913475305,0
2024,ST0033,Target Store 0033,West,Small Format,Apparel & Accessories,16082.23,6601.57,0.4104884708153036,2366.71,37.58,2239.78,89.35,249,315,0.11838461538461538,0.042,0.01119459201452454,9.427718946201729,358.6744,3500.0,0.23685714285714285,0.09142857142857143,2.2354904461943597,24.275098773025178,35,3500.0,0.23685714285714285,0.09142857142857143,1.2941254513944271,21.351268308537286,85.54914285714285,0.14716304890553114,0.002336740613708422,0.13927048674219933,0.005555821549623404,20.95736507936508,64.58726907630522,1.2650602409638554,0.13022269275164133,0.10369502913475305,1
2024,ST0033,Target Store 0033,West,Small Format,Beauty,7396.83,2883.82,0.3898724183197397,672.67,211.87,216.71,244.09,192,254,0.12028846153846154,0.12326923076923077,0.010282063977828281,10.059907748522681,225.993575,3404.0,0.21063454759106934,0.08196239717978848,1.8849669546108816,22.493975490318153,26,3404.0,0.21063454759106934,0.08196239717978848,1.2942079985618689,22.25574646010033,84.75576923076923,0.09094030821311291,0.028643351273450926,0.02929768563019564,0.03299927130946635,11.353622047244095,38.52515625,1.3229166666666667,0.071529431489821,0.10369502913475305,0
2024,ST0033,Target Store 0033,West,Small Format,Food & Beverage,11998.48,2514.26,0.20954820943986238,120.31,26.65,9.95,83.71,309,580,0.0001221001221001221,0.9717948717948718,0.003226725547878278,39.92898470634709,889.281326007326,21477.0,0.1596126088373609,0.07938725147832565,1.217685790102353,20.720477105693373,38,21477.0,0.1596126088373609,0.07938725147832565,0.79659986517151,13.375547233592563,86.99657894736842,0.010027103433101526,0.00222111467452544,0.0008292717077496483,0.006976717050826438,4.334931034482759,38.83003236245955,1.8770226537216828,0.0199098097923421,0.10369502913475305,0
2024,ST0033,Target Store 0033,West,Small Format,Hardlines,63163.42,17317.01,0.27416200706041566,4923.32,157.18,3050.79,1715.35,261,351,0.14461538461538462,0.03520710059171597,0.012223531422029477,8.62038838892655,1306.7180100591715,4567.0,0.23779286183490256,0.07904532515874754,2.337354998973215,22.891506351939405,44,4567.0,0.23779286183490256,0.07904532515874754,1.2689098833732348,19.518909883373233,85.42977272727273,0.07794574771283759,0.00248846563406478,0.04829994955941271,0.027157332519360096,49.336210826210824,242.00544061302682,1.3448275862068966,0.09193820245054149,0.10369502913475305,0
2024,ST0033,Target Store 0033,West,Small Format,Home Furnishings & Decor,28988.48,10586.3,0.3651898961242535,1588.4,0.0,1588.4,0.0,222,289,0.1218210361067504,0.027315541601255888,0.009998709082955469,10.035386956767896,765.603579277865,2642.0,0.23126419379258137,0.08591975775927328,2.1450944459154515,24.843780150083504,33,2642.0,0.23126419379258137,0.08591975775927328,1.1917465169619958,18.46447378968927,85.41393939393939,0.05479418030886753,0.0,0.05479418030886753,0.0,36.63079584775086,130.57873873873874,1.3018018018018018,0.07477731648580012,0.10369502913475305,0
2024,ST0033,Target Store 0033,West,Small Format,Household Essentials,19969.87,5176.13,0.2591969802507478,279.89,50.62,126.96,102.31,430,844,0.0337468982630273,0.6165012406947891,0.00627221624640782,19.42036388499363,491.8114578163772,16077.0,0.14250171051813149,0.07967904459787274,1.5712858633180926,20.202222625357923,36,16077.0,0.14250171051813149,0.07967904459787274,0.8261041195403255,11.492770786206991,87.16555555555556,0.01401561452327932,0.0025348187043781455,0.0063575776907911765,0.005123218128109998,6.132855450236967,46.441558139534884,1.9627906976744185,0.05038471003910523,0.10369502913475305,0
2024,ST0034,Target Store 0034,West,Large Format,Apparel & Accessories,46816.02,19042.41,0.40674986895511406,7320.2,344.14,6333.74,642.32,695,920,0.16282051282051282,0.1208974358974359,0.025302741517689863,10.679709414223733,412.068808974359,3500.0,0.23685714285714285,0.09142857142857143,2.2354904461943597,24.275098773025178,35,3500.0,0.23685714285714285,0.09142857142857143,1.2941254513944271,21.351268308537286,85.54914285714285,0.15636100633928302,0.007350902532936375,0.13529001397384913,0.01372008983249751,20.698271739130433,67.3611798561151,1.3237410071942446,0.19089526490504563,0.10369502913475305,1
2024,ST0034,Target Store 0034,West,Large Format,Beauty,19748.26,7770.02,0.3934533979196142,1816.0,447.08,899.08,469.84,495,664,0.13846153846153847,0.22387820512820514,0.021759337118249837,11.837142289558114,274.709578525641,3404.0,0.21063454759106934,0.08196239717978848,1.8849669546108816,22.493975490318153,26,3404.0,0.21063454759106934,0.08196239717978848,1.2942079985618689,22.25574646010033,84.75576923076923,0.09195746865799823,0.022638956546045072,0.04552704896532657,0.023791463146626588,11.701837349397591,39.89547474747474,1.3414141414141414,0.09655974511757297,0.10369502913475305,0
2024,ST0034,Target Store 0034,West,Large Format,Food & Beverage,29647.99,6100.35,0.2057593111708416,158.8,54.99,76.45,27.36,811,1467,0.0,0.9976597476597476,0.0038967153339064626,82.91569130341824,1941.3640750915752,21477.0,0.1596126088373609,0.07938725147832565,1.217685790102353,20.720477105693373,38,21477.0,0.1596126088373609,0.07938725147832565,0.79659986517151,13.375547233592563,86.99657894736842,0.0053561809755062655,0.0018547631728154253,0.0025785896446942945,0.0009228281579965454,4.15838445807771,36.55732429099877,1.8088779284833538,0.02650555434380036,0.10369502913475305,0
2024,ST0034,Target Store 0034,West,Large Format,Hardlines,207315.43,54823.14,0.2644431241803854,21649.91,997.91,13553.96,7098.04,883,1202,0.2462524654832347,0.10009861932938856,0.02915778946382767,9.62341059316332,1557.563942800789,4567.0,0.23779286183490256,0.07904532515874754,2.337354998973215,22.891506351939405,44,4567.0,0.23779286183490256,0.07904532515874754,1.2689098833732348,19.518909883373233,85.42977272727273,0.10442980534541013,0.0048134863864209235,0.0653784428877291,0.03423787607126011,45.60993344425957,234.7853114382786,1.3612684031710078,0.09975676729418825,0.10369502913475305,0
2024,ST0034,Target Store 0034,West,Large Format,Home Furnishings & Decor,88554.19,32115.82,0.36266855357154754,5816.88,83.49,5532.34,201.05,681,887,0.23861852433281006,0.06109366823652538,0.029632308856413204,9.256624940562725,760.278669544741,2642.0,0.23126419379258137,0.08591975775927328,2.1450944459154515,24.843780150083504,33,2642.0,0.23126419379258137,0.08591975775927328,1.1917465169619958,18.46447378968927,85.41393939393939,0.06568723625612746,0.0009428125309485638,0.06247406249213053,0.0022703612330483743,36.20723788049605,130.03552129221734,1.302496328928047,0.07798786041146845,0.10369502913475305,0
2024,ST0034,Target Store 0034,West,Large Format,Household Essentials,55052.89,14235.84,0.2585847900082993,1457.34,140.86,638.05,678.43,1212,2288,0.007306313757926662,0.8985387372484147,0.00946077816052658,35.392430042897686,925.0118031430935,16077.0,0.14250171051813149,0.07967904459787274,1.5712858633180926,20.202222625357923,36,16077.0,0.14250171051813149,0.07967904459787274,0.8261041195403255,11.492770786206991,87.16555555555556,0.026471634822440745,0.0025586304370215627,0.011589763952446456,0.012323240432972728,6.221958041958042,45.42317656765677,1.8877887788778878,0.0465841966444671,0.10369502913475305,0
